time;code;value
1488898025.378025;2;0;-3
1488898025.378025;2;1;-6
1488898025.378025;0;0;0
1488898025.386025;2;0;-4
1488898025.386025;2;1;4
1488898025.386025;0;0;0
1488898025.394025;2;0;-2
1488898025.394025;2;1;-5
1488898025.394025;0;0;0
1488898025.402022;2;0;1
1488898025.402022;2;1;-3
1488898025.402022;0;0;0
1488898025.410033;2;0;1
1488898025.410033;2;1;2
1488898025.410033;0;0;0
1488898025.418028;2;1;2
1488898025.418028;0;0;0
1488898025.426021;2;0;-1
1488898025.426021;2;1;8
1488898025.426021;0;0;0
1488898025.434020;2;1;-6
1488898025.434020;0;0;0
1488898025.442022;2;0;1
1488898025.442022;2;1;-2
1488898025.442022;0;0;0
1488898025.450024;2;0;-4
1488898025.450024;0;0;0
1488898025.458018;2;0;-2
1488898025.458018;0;0;0
1488898025.466023;2;0;2
1488898025.466023;0;0;0
1488898025.474024;2;0;7
1488898025.474024;2;1;-3
1488898025.474024;0;0;0
1488898025.482024;2;0;-1
1488898025.482024;2;1;4
1488898025.482024;0;0;0
1488898025.490036;2;0;3
1488898025.490036;0;0;0
1488898025.498021;2;0;2
1488898025.498021;2;1;-2
1488898025.498021;0;0;0
1488898025.506022;2;0;1
1488898025.506022;2;1;-1
1488898025.506022;0;0;0
1488898025.514033;2;0;-2
1488898025.514033;2;1;-4
1488898025.514033;0;0;0
1488898025.522028;2;0;-1
1488898025.522028;2;1;-3
1488898025.522028;0;0;0
1488898025.530029;2;0;-6
1488898025.530029;2;1;2
1488898025.530029;0;0;0
1488898025.538032;2;0;2
1488898025.538032;2;1;3
1488898025.538032;0;0;0
1488898025.546021;2;0;-2
1488898025.546021;2;1;-3
1488898025.546021;0;0;0
1488898025.554031;2;0;-2
1488898025.554031;2;1;-1
1488898025.554031;0;0;0
1488898025.562027;2;0;4
1488898025.562027;2;1;-6
1488898025.562027;0;0;0
1488898025.570024;2;0;4
1488898025.570024;2;1;3
1488898025.570024;0;0;0
1488898025.578033;2;0;1
1488898025.578033;0;0;0
1488898025.594030;2;0;7
1488898025.594030;2;1;3
1488898025.594030;0;0;0
1488898025.602031;2;0;6
1488898025.602031;2;1;5
1488898025.602031;0;0;0
1488898025.610033;2;0;-1
1488898025.610033;2;1;-2
1488898025.610033;0;0;0
1488898025.618030;2;0;-1
1488898025.618030;2;1;-2
1488898025.618030;0;0;0
1488898025.626027;2;0;-5
1488898025.626027;2;1;-4
1488898025.626027;0;0;0
1488898025.634027;2;0;4
1488898025.634027;2;1;7
1488898025.634027;0;0;0
1488898025.642027;2;0;3
1488898025.642027;2;1;-7
1488898025.642027;0;0;0
1488898025.650027;2;0;-7
1488898025.650027;2;1;1
1488898025.650027;0;0;0
1488898025.658041;2;0;-6
1488898025.658041;0;0;0
1488898025.666033;2;0;-2
1488898025.666033;2;1;-2
1488898025.666033;0;0;0
1488898025.674032;2;0;3
1488898025.674032;2;1;3
1488898025.674032;0;0;0
1488898025.682032;2;0;-8
1488898025.682032;2;1;5
1488898025.682032;0;0;0
1488898025.690034;2;0;4
1488898025.690034;2;1;6
1488898025.690034;0;0;0
1488898025.698034;2;0;1
1488898025.698034;0;0;0
1488898025.706031;2;0;4
1488898025.706031;2;1;-8
1488898025.706031;0;0;0
1488898025.714033;2;0;6
1488898025.714033;2;1;-1
1488898025.714033;0;0;0
1488898025.722026;2;0;5
1488898025.722026;2;1;2
1488898025.722026;0;0;0
1488898025.730031;2;0;1
1488898025.730031;2;1;5
1488898025.730031;0;0;0
1488898025.738028;2;0;1
1488898025.738028;2;1;4
1488898025.738028;0;0;0
1488898025.746032;2;0;5
1488898025.746032;2;1;2
1488898025.746032;0;0;0
1488898025.754033;2;0;1
1488898025.754033;2;1;-2
1488898025.754033;0;0;0
1488898025.762031;2;0;6
1488898025.762031;2;1;4
1488898025.762031;0;0;0
1488898025.770034;2;0;4
1488898025.770034;2;1;-2
1488898025.770034;0;0;0
1488898025.778038;2;1;2
1488898025.778038;0;0;0
1488898025.786031;2;0;-1
1488898025.786031;2;1;2
1488898025.786031;0;0;0
1488898025.794033;2;0;-3
1488898025.794033;2;1;-3
1488898025.794033;0;0;0
1488898025.802032;2;1;2
1488898025.802032;0;0;0
1488898025.810033;2;0;-4
1488898025.810033;2;1;-3
1488898025.810033;0;0;0
1488898025.818037;2;0;2
1488898025.818037;2;1;4
1488898025.818037;0;0;0
1488898025.826029;2;0;-2
1488898025.826029;2;1;-2
1488898025.826029;0;0;0
1488898025.834034;2;0;6
1488898025.834034;2;1;3
1488898025.834034;0;0;0
1488898025.842041;2;0;7
1488898025.842041;2;1;-3
1488898025.842041;0;0;0
1488898025.850040;2;0;-3
1488898025.850040;2;1;-4
1488898025.850040;0;0;0
1488898025.858040;2;0;-1
1488898025.858040;2;1;-1
1488898025.858040;0;0;0
1488898025.866032;2;1;2
1488898025.866032;0;0;0
1488898025.874037;2;1;-1
1488898025.874037;0;0;0
1488898025.882035;2;0;8
1488898025.882035;2;1;4
1488898025.882035;0;0;0
1488898025.890040;2;0;1
1488898025.890040;2;1;1
1488898025.890040;0;0;0
1488898025.898040;2;0;3
1488898025.898040;2;1;-1
1488898025.898040;0;0;0
1488898025.906034;2;0;-10
1488898025.906034;2;1;-3
1488898025.906034;0;0;0
1488898025.914039;2;1;8
1488898025.914039;0;0;0
1488898025.922036;2;0;9
1488898025.922036;2;1;1
1488898025.922036;0;0;0
1488898025.930046;2;0;7
1488898025.930046;2;1;7
1488898025.930046;0;0;0
1488898025.938056;2;0;-3
1488898025.938056;2;1;2
1488898025.938056;0;0;0
1488898025.946049;2;0;-2
1488898025.946049;0;0;0
1488898025.954044;2;0;3
1488898025.954044;2;1;6
1488898025.954044;0;0;0
1488898025.962047;2;1;4
1488898025.962047;0;0;0
1488898025.986049;2;1;3
1488898025.986049;0;0;0
1488898025.994050;2;0;2
1488898025.994050;2;1;-5
1488898025.994050;0;0;0
1488898026.002042;2;0;-2
1488898026.002042;2;1;1
1488898026.002042;0;0;0
1488898026.010052;2;0;3
1488898026.010052;0;0;0
1488898026.018050;2;0;4
1488898026.018050;2;1;3
1488898026.018050;0;0;0
1488898026.026049;2;0;-1
1488898026.026049;2;1;-17
1488898026.026049;0;0;0
1488898026.034048;2;1;-5
1488898026.034048;0;0;0
1488898026.042045;2;0;2
1488898026.042045;0;0;0
1488898026.050049;2;0;-1
1488898026.050049;2;1;3
1488898026.050049;0;0;0
1488898026.058069;2;0;3
1488898026.058069;2;1;3
1488898026.058069;0;0;0
1488898026.066049;2;1;2
1488898026.066049;0;0;0
1488898026.074047;2;0;3
1488898026.074047;2;1;-8
1488898026.074047;0;0;0
1488898026.082059;2;0;2
1488898026.082059;2;1;2
1488898026.082059;0;0;0
1488898026.090053;2;1;1
1488898026.090053;0;0;0
1488898026.098047;2;0;6
1488898026.098047;2;1;2
1488898026.098047;0;0;0
1488898026.106046;2;1;-1
1488898026.106046;0;0;0
1488898026.114051;2;0;1
1488898026.114051;2;1;1
1488898026.114051;0;0;0
1488898026.122060;2;0;5
1488898026.122060;2;1;-1
1488898026.122060;0;0;0
1488898026.130049;2;0;-4
1488898026.130049;2;1;-8
1488898026.130049;0;0;0
1488898026.138055;2;0;-2
1488898026.138055;2;1;-1
1488898026.138055;0;0;0
1488898026.146038;2;0;4
1488898026.146038;0;0;0
1488898026.154044;2;0;1
1488898026.154044;2;1;-2
1488898026.154044;0;0;0
1488898026.162041;2;0;2
1488898026.162041;2;1;-1
1488898026.162041;0;0;0
1488898026.170049;2;0;-1
1488898026.170049;0;0;0
1488898026.178047;2;0;-4
1488898026.178047;2;1;-5
1488898026.178047;0;0;0
1488898026.186040;2;0;2
1488898026.186040;2;1;2
1488898026.186040;0;0;0
1488898026.194043;2;0;3
1488898026.194043;2;1;1
1488898026.194043;0;0;0
1488898026.202037;2;0;2
1488898026.202037;0;0;0
1488898026.210042;2;0;7
1488898026.210042;2;1;-4
1488898026.210042;0;0;0
1488898026.218035;2;0;4
1488898026.218035;2;1;-3
1488898026.218035;0;0;0
1488898026.226042;2;1;-2
1488898026.226042;0;0;0
1488898026.234041;2;0;2
1488898026.234041;0;0;0
1488898026.242034;2;1;-6
1488898026.242034;0;0;0
1488898026.250046;2;0;-4
1488898026.250046;2;1;-2
1488898026.250046;0;0;0
1488898026.258048;2;0;-1
1488898026.258048;2;1;-1
1488898026.258048;0;0;0
1488898026.266050;2;0;4
1488898026.266050;0;0;0
1488898026.274047;2;0;-1
1488898026.274047;2;1;-2
1488898026.274047;0;0;0
1488898026.282046;2;0;-5
1488898026.282046;2;1;-3
1488898026.282046;0;0;0
1488898026.290050;2;0;-2
1488898026.290050;2;1;5
1488898026.290050;0;0;0
1488898026.298046;2;0;-3
1488898026.298046;2;1;2
1488898026.298046;0;0;0
1488898026.306047;2;0;1
1488898026.306047;2;1;-3
1488898026.306047;0;0;0
1488898026.314041;2;0;-1
1488898026.314041;2;1;2
1488898026.314041;0;0;0
1488898026.322041;2;1;3
1488898026.322041;0;0;0
1488898026.338052;2;0;-2
1488898026.338052;2;1;1
1488898026.338052;0;0;0
1488898026.346044;2;0;3
1488898026.346044;2;1;6
1488898026.346044;0;0;0
1488898026.354040;2;0;6
1488898026.354040;2;1;8
1488898026.354040;0;0;0
1488898026.362041;2;0;-1
1488898026.362041;2;1;-2
1488898026.362041;0;0;0
1488898026.370045;2;0;7
1488898026.370045;2;1;7
1488898026.370045;0;0;0
1488898026.378055;2;0;4
1488898026.378055;2;1;1
1488898026.378055;0;0;0
1488898026.386038;2;0;1
1488898026.386038;0;0;0
1488898026.394045;2;0;-1
1488898026.394045;2;1;-1
1488898026.394045;0;0;0
1488898026.402042;2;0;4
1488898026.402042;2;1;-6
1488898026.402042;0;0;0
1488898026.410062;2;0;1
1488898026.410062;2;1;-3
1488898026.410062;0;0;0
1488898026.418060;2;1;-1
1488898026.418060;0;0;0
1488898026.426061;2;0;3
1488898026.426061;2;1;2
1488898026.426061;0;0;0
1488898026.434044;2;0;15
1488898026.434044;2;1;3
1488898026.434044;0;0;0
1488898026.442051;2;0;5
1488898026.442051;0;0;0
1488898026.450067;2;0;-1
1488898026.450067;2;1;1
1488898026.450067;0;0;0
1488898026.458060;2;0;1
1488898026.458060;2;1;3
1488898026.458060;0;0;0
1488898026.466050;2;0;7
1488898026.466050;2;1;1
1488898026.466050;0;0;0
1488898026.474061;2;0;4
1488898026.474061;2;1;8
1488898026.474061;0;0;0
1488898026.482052;2;0;-4
1488898026.482052;2;1;-5
1488898026.482052;0;0;0
1488898026.490058;2;0;3
1488898026.490058;2;1;5
1488898026.490058;0;0;0
1488898026.498056;2;0;3
1488898026.498056;0;0;0
1488898026.506065;2;0;9
1488898026.506065;2;1;3
1488898026.506065;0;0;0
1488898026.514057;2;0;19
1488898026.514057;2;1;-1
1488898026.514057;0;0;0
1488898026.522050;2;0;4
1488898026.522050;2;1;4
1488898026.522050;0;0;0
1488898026.530057;2;0;10
1488898026.530057;2;1;2
1488898026.530057;0;0;0
1488898026.538053;2;0;22
1488898026.538053;2;1;7
1488898026.538053;0;0;0
1488898026.546055;2;0;-1
1488898026.546055;2;1;-8
1488898026.546055;0;0;0
1488898026.554064;2;0;5
1488898026.554064;2;1;8
1488898026.554064;0;0;0
1488898026.562053;2;0;4
1488898026.562053;2;1;-3
1488898026.562053;0;0;0
1488898026.570063;2;0;13
1488898026.570063;2;1;4
1488898026.570063;0;0;0
1488898026.578061;2;0;3
1488898026.578061;0;0;0
1488898026.586062;2;0;1
1488898026.586062;2;1;1
1488898026.586062;0;0;0
1488898026.594059;2;0;2
1488898026.594059;0;0;0
1488898026.602056;2;0;6
1488898026.602056;2;1;1
1488898026.602056;0;0;0
1488898026.610067;2;0;2
1488898026.610067;2;1;-2
1488898026.610067;0;0;0
1488898026.618069;2;1;2
1488898026.618069;0;0;0
1488898026.626065;2;0;1
1488898026.626065;0;0;0
1488898026.634055;2;0;5
1488898026.634055;2;1;3
1488898026.634055;0;0;0
1488898026.642053;2;0;-2
1488898026.642053;0;0;0
1488898026.650069;2;0;9
1488898026.650069;2;1;-1
1488898026.650069;0;0;0
1488898026.658060;2;0;6
1488898026.658060;2;1;1
1488898026.658060;0;0;0
1488898026.666069;2;0;3
1488898026.666069;2;1;-3
1488898026.666069;0;0;0
1488898026.674059;2;0;10
1488898026.674059;2;1;6
1488898026.674059;0;0;0
1488898026.682058;2;1;3
1488898026.682058;0;0;0
1488898026.690073;2;1;4
1488898026.690073;0;0;0
1488898026.698072;2;0;2
1488898026.698072;2;1;7
1488898026.698072;0;0;0
1488898026.706055;2;0;1
1488898026.706055;2;1;-1
1488898026.706055;0;0;0
1488898026.714053;2;0;1
1488898026.714053;2;1;-2
1488898026.714053;0;0;0
1488898026.722061;2;0;4
1488898026.722061;2;1;2
1488898026.722061;0;0;0
1488898026.730059;2;0;7
1488898026.730059;2;1;2
1488898026.730059;0;0;0
1488898026.738064;2;0;-1
1488898026.738064;2;1;-2
1488898026.738064;0;0;0
1488898026.746058;2;0;1
1488898026.746058;2;1;1
1488898026.746058;0;0;0
1488898026.754058;2;0;-1
1488898026.754058;2;1;-3
1488898026.754058;0;0;0
1488898026.762052;2;0;-5
1488898026.762052;2;1;-5
1488898026.762052;0;0;0
1488898026.770063;2;0;4
1488898026.770063;2;1;-3
1488898026.770063;0;0;0
1488898026.778065;2;0;5
1488898026.778065;2;1;5
1488898026.778065;0;0;0
1488898026.786064;2;0;5
1488898026.786064;2;1;-1
1488898026.786064;0;0;0
1488898026.794052;2;0;-2
1488898026.794052;2;1;2
1488898026.794052;0;0;0
1488898026.802061;2;0;4
1488898026.802061;2;1;1
1488898026.802061;0;0;0
1488898026.810066;2;0;-3
1488898026.810066;2;1;10
1488898026.810066;0;0;0
1488898026.818067;2;0;6
1488898026.818067;2;1;1
1488898026.818067;0;0;0
1488898026.826066;2;0;4
1488898026.826066;0;0;0
1488898026.834054;2;0;3
1488898026.834054;2;1;1
1488898026.834054;0;0;0
1488898026.842055;2;0;1
1488898026.842055;2;1;10
1488898026.842055;0;0;0
1488898026.850066;2;0;5
1488898026.850066;2;1;2
1488898026.850066;0;0;0
1488898026.858075;2;0;5
1488898026.858075;2;1;2
1488898026.858075;0;0;0
1488898026.866065;2;0;-1
1488898026.866065;2;1;1
1488898026.866065;0;0;0
1488898026.874063;2;0;-5
1488898026.874063;2;1;5
1488898026.874063;0;0;0
1488898026.882060;2;1;2
1488898026.882060;0;0;0
1488898026.890071;2;0;-3
1488898026.890071;2;1;-2
1488898026.890071;0;0;0
1488898026.898068;2;1;1
1488898026.898068;0;0;0
1488898026.906059;2;0;2
1488898026.906059;2;1;-5
1488898026.906059;0;0;0
1488898026.914060;2;0;4
1488898026.914060;2;1;2
1488898026.914060;0;0;0
1488898026.922053;2;0;5
1488898026.922053;2;1;4
1488898026.922053;0;0;0
1488898026.930070;2;0;4
1488898026.930070;2;1;-1
1488898026.930070;0;0;0
1488898026.938061;2;0;3
1488898026.938061;0;0;0
1488898026.946059;2;0;-3
1488898026.946059;2;1;-5
1488898026.946059;0;0;0
1488898026.954067;2;0;3
1488898026.954067;2;1;-2
1488898026.954067;0;0;0
1488898026.962058;2;0;-2
1488898026.962058;2;1;4
1488898026.962058;0;0;0
1488898026.970071;2;0;2
1488898026.970071;2;1;-3
1488898026.970071;0;0;0
1488898026.978073;2;0;1
1488898026.978073;2;1;-2
1488898026.978073;0;0;0
1488898026.986065;2;0;2
1488898026.986065;2;1;1
1488898026.986065;0;0;0
1488898026.994063;2;0;3
1488898026.994063;2;1;-2
1488898026.994063;0;0;0
1488898027.002057;2;0;1
1488898027.002057;0;0;0
1488898027.010085;2;0;-1
1488898027.010085;2;1;-10
1488898027.010085;0;0;0
1488898027.018061;2;0;-2
1488898027.018061;0;0;0
1488898027.026063;2;1;8
1488898027.026063;0;0;0
1488898027.034064;2;0;3
1488898027.034064;2;1;8
1488898027.034064;0;0;0
1488898027.042064;2;1;-2
1488898027.042064;0;0;0
1488898027.050061;2;0;-4
1488898027.050061;2;1;-3
1488898027.050061;0;0;0
1488898027.058079;2;0;-5
1488898027.058079;2;1;-3
1488898027.058079;0;0;0
1488898027.066065;2;0;-8
1488898027.066065;2;1;-3
1488898027.066065;0;0;0
1488898027.074071;2;0;-2
1488898027.074071;2;1;1
1488898027.074071;0;0;0
1488898027.082066;2;0;1
1488898027.082066;2;1;3
1488898027.082066;0;0;0
1488898027.098081;2;0;5
1488898027.098081;2;1;1
1488898027.098081;0;0;0
1488898027.106074;2;0;4
1488898027.106074;2;1;2
1488898027.106074;0;0;0
1488898027.114068;2;0;-1
1488898027.114068;0;0;0
1488898027.122063;2;0;2
1488898027.122063;2;1;2
1488898027.122063;0;0;0
1488898027.130070;2;0;-1
1488898027.130070;0;0;0
1488898027.138072;2;0;-4
1488898027.138072;2;1;-1
1488898027.138072;0;0;0
1488898027.146065;2;0;-6
1488898027.146065;2;1;-11
1488898027.146065;0;0;0
1488898027.154068;2;0;-3
1488898027.154068;2;1;4
1488898027.154068;0;0;0
1488898027.162060;2;0;1
1488898027.162060;2;1;1
1488898027.162060;0;0;0
1488898027.170074;2;0;-1
1488898027.170074;2;1;5
1488898027.170074;0;0;0
1488898027.178070;2;0;3
1488898027.178070;2;1;3
1488898027.178070;0;0;0
1488898027.186072;2;0;6
1488898027.186072;2;1;-2
1488898027.186072;0;0;0
1488898027.194068;2;0;5
1488898027.194068;0;0;0
1488898027.202058;2;0;-2
1488898027.202058;0;0;0
1488898027.210062;2;0;-2
1488898027.210062;2;1;3
1488898027.210062;0;0;0
1488898027.218084;2;0;-4
1488898027.218084;2;1;-2
1488898027.218084;0;0;0
1488898027.226063;2;0;-3
1488898027.226063;0;0;0
1488898027.234065;2;0;1
1488898027.234065;2;1;1
1488898027.234065;0;0;0
1488898027.242055;2;0;1
1488898027.242055;2;1;-3
1488898027.242055;0;0;0
1488898027.250055;2;0;-1
1488898027.250055;2;1;-3
1488898027.250055;0;0;0
1488898027.258065;2;0;7
1488898027.258065;2;1;2
1488898027.258065;0;0;0
1488898027.274080;2;0;-5
1488898027.274080;2;1;-5
1488898027.274080;0;0;0
1488898027.282068;2;0;6
1488898027.282068;0;0;0
1488898027.290086;2;0;4
1488898027.290086;2;1;3
1488898027.290086;0;0;0
1488898027.298076;2;0;-1
1488898027.298076;2;1;-5
1488898027.298076;0;0;0
1488898027.306068;2;1;2
1488898027.306068;0;0;0
1488898027.314074;2;0;-1
1488898027.314074;2;1;-3
1488898027.314074;0;0;0
1488898027.322062;2;0;-3
1488898027.322062;2;1;-1
1488898027.322062;0;0;0
1488898027.330070;2;1;3
1488898027.330070;0;0;0
1488898027.338079;2;0;4
1488898027.338079;2;1;4
1488898027.338079;0;0;0
1488898027.346071;2;0;5
1488898027.346071;0;0;0
1488898027.354073;2;0;-3
1488898027.354073;2;1;-2
1488898027.354073;0;0;0
1488898027.362074;2;0;7
1488898027.362074;2;1;1
1488898027.362074;0;0;0
1488898027.370089;2;0;3
1488898027.370089;0;0;0
1488898027.378061;2;0;6
1488898027.378061;0;0;0
1488898027.386070;2;0;5
1488898027.386070;2;1;3
1488898027.386070;0;0;0
1488898027.394069;2;0;-2
1488898027.394069;2;1;1
1488898027.394069;0;0;0
1488898027.402064;2;0;-3
1488898027.402064;2;1;2
1488898027.402064;0;0;0
1488898027.410072;2;0;1
1488898027.410072;2;1;-7
1488898027.410072;0;0;0
1488898027.418073;2;0;1
1488898027.418073;0;0;0
1488898027.434071;2;0;2
1488898027.434071;2;1;-5
1488898027.434071;0;0;0
1488898027.442082;2;1;4
1488898027.442082;0;0;0
1488898027.450082;2;0;-3
1488898027.450082;2;1;-7
1488898027.450082;0;0;0
1488898027.458080;2;0;-4
1488898027.458080;2;1;-2
1488898027.458080;0;0;0
1488898027.466080;2;0;-4
1488898027.466080;2;1;-8
1488898027.466080;0;0;0
1488898027.474080;2;0;-1
1488898027.474080;2;1;-10
1488898027.474080;0;0;0
1488898027.482068;2;0;-2
1488898027.482068;2;1;1
1488898027.482068;0;0;0
1488898027.490085;2;0;8
1488898027.490085;2;1;5
1488898027.490085;0;0;0
1488898027.498067;2;0;-3
1488898027.498067;2;1;-5
1488898027.498067;0;0;0
1488898027.506068;2;1;3
1488898027.506068;0;0;0
1488898027.514069;2;0;5
1488898027.514069;2;1;2
1488898027.514069;0;0;0
1488898027.522071;2;0;9
1488898027.522071;2;1;1
1488898027.522071;0;0;0
1488898027.530087;2;0;2
1488898027.530087;2;1;5
1488898027.530087;0;0;0
1488898027.538066;2;0;3
1488898027.538066;2;1;2
1488898027.538066;0;0;0
1488898027.546071;2;0;-4
1488898027.546071;2;1;-4
1488898027.546071;0;0;0
1488898027.554069;2;0;-2
1488898027.554069;2;1;2
1488898027.554069;0;0;0
1488898027.562072;2;0;-1
1488898027.562072;2;1;4
1488898027.562072;0;0;0
1488898027.570079;2;0;4
1488898027.570079;2;1;7
1488898027.570079;0;0;0
1488898027.578082;2;0;7
1488898027.578082;2;1;2
1488898027.578082;0;0;0
1488898027.586081;2;0;4
1488898027.586081;2;1;-2
1488898027.586081;0;0;0
1488898027.594076;2;0;1
1488898027.594076;2;1;2
1488898027.594076;0;0;0
1488898027.602073;2;0;7
1488898027.602073;2;1;7
1488898027.602073;0;0;0
1488898027.610078;2;0;-3
1488898027.610078;2;1;-2
1488898027.610078;0;0;0
1488898027.626072;2;0;4
1488898027.626072;2;1;-3
1488898027.626072;0;0;0
1488898027.634075;2;1;8
1488898027.634075;0;0;0
1488898027.642082;2;0;5
1488898027.642082;2;1;5
1488898027.642082;0;0;0
1488898027.650081;2;0;1
1488898027.650081;2;1;2
1488898027.650081;0;0;0
1488898027.658077;2;0;-2
1488898027.658077;2;1;1
1488898027.658077;0;0;0
1488898027.666080;2;0;5
1488898027.666080;2;1;2
1488898027.666080;0;0;0
1488898027.674080;2;0;2
1488898027.674080;2;1;-1
1488898027.674080;0;0;0
1488898027.682077;2;1;1
1488898027.682077;0;0;0
1488898027.690082;2;0;-3
1488898027.690082;2;1;1
1488898027.690082;0;0;0
1488898027.698086;2;0;2
1488898027.698086;0;0;0
1488898027.706079;2;0;1
1488898027.706079;2;1;3
1488898027.706079;0;0;0
1488898027.714081;2;0;-7
1488898027.714081;2;1;-1
1488898027.714081;0;0;0
1488898027.722075;2;0;2
1488898027.722075;2;1;-1
1488898027.722075;0;0;0
1488898027.730088;2;1;10
1488898027.730088;0;0;0
1488898027.738082;2;0;6
1488898027.738082;2;1;5
1488898027.738082;0;0;0
1488898027.746080;2;0;-1
1488898027.746080;2;1;17
1488898027.746080;0;0;0
1488898027.754078;2;0;1
1488898027.754078;2;1;14
1488898027.754078;0;0;0
1488898027.762091;2;0;1
1488898027.762091;2;1;-1
1488898027.762091;0;0;0
1488898027.770084;2;0;1
1488898027.770084;2;1;4
1488898027.770084;0;0;0
1488898027.778086;2;0;-2
1488898027.778086;2;1;-4
1488898027.778086;0;0;0
1488898027.786089;2;0;-2
1488898027.786089;2;1;-2
1488898027.786089;0;0;0
1488898027.794087;2;0;3
1488898027.794087;2;1;8
1488898027.794087;0;0;0
1488898027.810089;2;1;1
1488898027.810089;0;0;0
1488898027.818085;2;1;-2
1488898027.818085;0;0;0
1488898027.826085;2;0;-3
1488898027.826085;0;0;0
1488898027.834083;2;0;15
1488898027.834083;2;1;7
1488898027.834083;0;0;0
1488898027.842095;2;0;25
1488898027.842095;2;1;10
1488898027.842095;0;0;0
1488898027.850084;2;1;-2
1488898027.850084;0;0;0
1488898027.858087;2;0;2
1488898027.858087;2;1;-4
1488898027.858087;0;0;0
1488898027.866080;2;0;12
1488898027.866080;2;1;5
1488898027.866080;0;0;0
1488898027.874091;2;0;4
1488898027.874091;2;1;-1
1488898027.874091;0;0;0
1488898027.882079;2;0;-5
1488898027.882079;2;1;2
1488898027.882079;0;0;0
1488898027.890092;2;0;-7
1488898027.890092;2;1;1
1488898027.890092;0;0;0
1488898027.898101;2;0;-7
1488898027.898101;2;1;2
1488898027.898101;0;0;0
1488898027.906085;2;0;-1
1488898027.906085;0;0;0
1488898027.914097;2;0;-3
1488898027.914097;2;1;-1
1488898027.914097;0;0;0
1488898027.922082;2;0;1
1488898027.922082;2;1;-3
1488898027.922082;0;0;0
1488898027.930087;2;0;1
1488898027.930087;2;1;3
1488898027.930087;0;0;0
1488898027.938095;2;1;2
1488898027.938095;0;0;0
1488898027.946080;2;0;-2
1488898027.946080;2;1;-2
1488898027.946080;0;0;0
1488898027.954088;2;0;1
1488898027.954088;0;0;0
1488898027.962082;2;0;5
1488898027.962082;2;1;-2
1488898027.962082;0;0;0
1488898027.970089;2;0;16
1488898027.970089;2;1;5
1488898027.970089;0;0;0
